,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,IPK_TERAKHIR
1562,P,HUK,G5,SRJN,PNS,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1563,L,HUK,G2,SD,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1564,P,HUK,G4,SMTA,LL,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_CUM
1565,P,HUK,G4,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1566,L,HUK,G2,SD,PDG,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1567,P,HUK,G2,SMP,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1568,L,HUK,G7,SRJN,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1569,L,HUK,G2,SRJN,PSN,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1570,P,HUK,G3,SMTA,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1571,P,HUK,G4,SMTA,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_M
1572,L,HUK,G3,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1573,L,HUK,G4,SMTA,PNS,ABRI,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1574,L,HUK,G3,SRJN,PDG,PDG,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
1575,L,HUK,G4,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1576,P,HUK,G5,SMTA,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1577,L,HUK,G3,SMP,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1578,P,HUK,G2,SMTA,BPN,LL,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1579,L,HUK,G4,SRJN,PS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1580,P,HUK,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1581,L,HUK,G2,LL,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1582,P,HUK,G3,SMTA,PDG,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1583,P,HUK,G5,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
1584,L,HUK,G3,SRJN,GRD,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1585,P,HUK,G4,SMP,PDG,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1586,L,HUK,G4,SMTA,PS,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1587,P,HUK,G3,SRJN,PDG,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1588,L,HUK,G5,SRJN,GRD,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1589,L,HUK,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1590,P,HUK,G2,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1591,P,HUK,G3,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1592,L,HUK,G3,SMTA,PDG,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1593,L,HUK,G5,SRJN,PNS,PS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
1594,P,HUK,G3,SMTA,ABRI,ABRI,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1595,P,HUK,G4,SRJN,GRD,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1596,P,HUK,G3,SRJN,LL,PSN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1597,P,HUK,G1,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1598,L,HUK,G6,SRJN,PDG,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1599,P,HUK,G2,SMP,LL,PSN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1600,P,HUK,G4,SMTA,PDG,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1601,P,HUK,G4,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1602,L,HUK,G4,LL,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1603,L,HUK,G3,SD,PDG,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1604,L,HUK,G4,SRJN,GRD,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1605,L,HUK,G3,LL,PDG,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1606,L,HUK,G5,SRJN,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1607,P,HUK,G1,SD,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1608,L,HUK,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_CUM
1609,P,HUK,G4,SMTA,LL,ABRI,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1610,P,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1611,L,HUK,G4,SRJN,GRD,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1612,L,HUK,G5,SRJN,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1613,L,HUK,G4,SMP,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1614,L,HUK,G3,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1615,P,HUK,G3,SRJN,PS,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_SM
1616,P,HUK,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1617,L,HUK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1618,P,HUK,G4,SRJN,GRD,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1619,P,HUK,G7,SRJN,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1620,P,HUK,G4,SMTA,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1621,P,HUK,G5,SMTA,PDG,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1622,L,HUK,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1623,P,HUK,G3,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
1624,P,HUK,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1625,P,HUK,G5,SRJN,GRD,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1626,P,HUK,G2,SMP,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1627,L,HUK,G6,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
1628,L,HUK,G3,SRJN,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
1629,P,HUK,G2,SRJN,PS,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1630,P,HUK,G4,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1631,P,HUK,G2,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1632,L,HUK,G3,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1633,L,HUK,G4,SRJN,GRD,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1634,L,HUK,G6,SRJN,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1635,L,HUK,G2,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
1636,P,HUK,G6,SRJN,GRD,ABRI,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
1637,P,HUK,G3,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1638,P,HUK,G5,SRJN,GRD,ABRI,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1639,P,HUK,G5,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1640,P,HUK,G4,SRJN,PNS,PSN,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
1641,P,HUK,G4,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1642,P,HUK,G4,SRJN,LL,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_CUM
1643,P,HUK,G6,SMTA,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1644,P,HUK,G3,SRJN,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
1645,P,HUK,G3,SRJN,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1646,P,HUK,G4,SMTA,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1647,P,HUK,G4,SRJN,GRD,PSN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1648,P,HUK,G3,SMTA,PDG,PSN,IPS1_M,IPS2_CUM,SKS1_B,SKS2_SB,IPK_SM
1649,P,HUK,G2,SRJN,PDG,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1650,P,HUK,G4,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1651,P,HUK,G5,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
