,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,STATUS_LULUS
474,L,EKO,G4,SMTA,LL,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
475,L,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
476,L,EKO,G3,SMTA,LL,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
477,L,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LLW
478,L,EKO,G4,SRJN,LL,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
479,P,EKO,G3,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
480,L,EKO,G2,SMTA,LL,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,LLW
481,P,EKO,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
482,P,EKO,G4,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
483,P,EKO,G1,SMTA,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
484,P,EKO,G2,SRJN,LL,PS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_K,LLW
485,P,EKO,G4,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
486,L,EKO,G1,SD,BPN,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
487,P,EKO,G3,SRJN,GRD,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
488,L,EKO,G4,SRJN,PDG,PDG,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LLW
489,P,EKO,G2,SD,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
490,L,EKO,G3,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
491,L,EKO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LLW
492,P,EKO,G2,SMTA,LL,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
493,P,EKO,G2,SRJN,LL,PS,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LTW
494,L,EKO,G3,SMTA,LL,ABRI,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LTW
495,P,EKO,G2,SMP,BPN,BPN,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LTW
496,P,EKO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
497,P,EKO,G4,SMTA,GRD,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
498,P,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
499,L,EKO,G3,SRJN,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
500,L,EKO,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
501,L,EKO,G3,SMTA,LL,BPN,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LLW
502,L,EKO,G3,SRJN,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
503,L,EKO,G2,SMTA,LL,PDG,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LLW
504,P,EKO,G4,SRJN,GRD,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
505,P,EKO,G2,SRJN,PSN,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
506,P,EKO,G5,SRJN,GRD,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
507,L,EKO,G6,SMP,BPN,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
508,L,EKO,G3,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
509,P,EKO,G5,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
510,P,EKO,G3,SMTA,PSN,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
511,P,EKO,G2,SMTA,BPN,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
512,P,EKO,G3,SMTA,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
513,P,EKO,G4,SMTA,PNS,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
514,L,EKO,G3,SRJN,PNS,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
515,L,EKO,G7,SRJN,LL,PS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LLW
516,L,EKO,G3,SRJN,GRD,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
517,L,EKO,G3,SRJN,LL,PSN,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_K,LLW
518,L,EKO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
519,P,EKO,G3,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
520,L,EKO,G3,SMTA,BPN,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
521,P,EKO,G2,SMTA,LL,PSN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
522,P,EKO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
523,L,EKO,G2,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
524,L,EKO,G3,SRJN,LL,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
525,P,EKO,G4,SRJN,GRD,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
526,L,EKO,G5,SRJN,PNS,PNS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
527,P,EKO,G4,SRJN,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
528,P,EKO,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
529,P,EKO,G4,SRJN,PNS,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
530,L,EKO,G4,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
531,L,EKO,G4,SRJN,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
532,P,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
533,L,EKO,G5,SRJN,GRD,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
534,L,EKO,G4,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
535,P,EKO,G5,SRJN,ABRI,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
536,L,EKO,G4,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
537,L,EKO,G4,SMTA,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
538,L,EKO,G4,SRJN,GRD,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
539,L,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,LLW
540,P,EKO,G2,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
541,P,EKO,G4,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
542,P,EKO,G3,SRJN,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
543,L,EKO,G2,SD,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
544,L,EKO,G4,SRJN,LL,GRD,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
545,P,EKO,G3,SRJN,GRD,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
546,P,EKO,G4,SRJN,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
547,L,EKO,G3,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
548,L,EKO,G3,SRJN,GRD,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
549,P,EKO,G4,SRJN,PNS,PNS,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_B,LTW
550,P,EKO,G3,SMTA,PNS,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
551,P,EKO,G4,SRJN,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
552,L,EKO,G2,SRJN,PDG,LL,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
553,L,EKO,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
554,P,EKO,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
555,P,EKO,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
556,P,EKO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
557,P,EKO,G3,SMP,PS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
558,P,EKO,G5,SRJN,GRD,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
559,L,EKO,G4,SMTA,LL,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
560,L,EKO,G7,SMTA,PS,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
561,L,EKO,G7,SRJN,PDG,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
562,P,EKO,G6,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
563,P,EKO,G3,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
564,P,EKO,G4,SRJN,GRD,PSN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
565,P,EKO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
566,P,EKO,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
567,P,EKO,G3,SMTA,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
568,P,EKO,G4,SRJN,GRD,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
569,L,EKO,G4,SMTA,PNS,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
570,P,EKO,G3,SMTA,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
571,P,EKO,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
572,L,EKO,G4,SMTA,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
573,L,EKO,G2,SD,BPN,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
574,L,EKO,G2,SMP,LL,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
575,L,EKO,G3,SMTA,PDG,PDG,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
576,P,EKO,G4,SMP,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
577,L,EKO,G4,SRJN,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
578,L,EKO,G4,SMP,LL,PS,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LLW
579,P,EKO,G3,SMTA,PDG,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
580,L,EKO,G3,SMTA,PS,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
581,L,EKO,G4,SMTA,PDG,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
582,L,EKO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
583,L,EKO,G4,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
584,P,EKO,G3,SMTA,PDG,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
585,P,EKO,G3,LL,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
586,P,EKO,G4,SRJN,PS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
587,P,EKO,G4,SRJN,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
588,L,EKO,G4,SMTA,PDG,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
589,L,EKO,G2,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
590,L,EKO,G2,SMTA,LL,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
591,P,EKO,G2,SD,LL,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
592,L,EKO,G4,SD,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
593,P,EKO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
594,P,EKO,G4,SMTA,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
595,L,EKO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
596,P,EKO,G2,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
597,L,EKO,G6,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
598,L,EKO,G3,SMTA,PDG,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
599,P,EKO,G5,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
600,P,EKO,G1,SD,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
601,L,EKO,G4,SMTA,PNS,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
602,P,EKO,G7,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
603,P,EKO,G4,SMP,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
604,L,EKO,G4,SMTA,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
605,P,EKO,G4,SRJN,LL,ABRI,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
606,P,EKO,G4,SMTA,PDG,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
607,P,EKO,G4,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
608,L,EKO,G4,SRJN,GRD,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
609,L,EKO,G3,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LLW
610,P,EKO,G4,SRJN,PNS,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
611,L,EKO,G3,SMTA,LL,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LTW
612,L,EKO,G6,SRJN,GRD,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
613,L,EKO,G2,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
614,P,EKO,G5,SMTA,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
615,P,EKO,G6,SRJN,PNS,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_SB,LLW
616,L,EKO,G2,SMTA,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
617,P,EKO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
618,P,EKO,G3,SMTA,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
619,L,EKO,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
620,P,EKO,G4,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
621,P,EKO,G2,SMP,LL,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
622,P,EKO,G5,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
623,L,EKO,G3,SRJN,GRD,PSN,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
624,L,EKO,G4,SMTA,PNS,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LLW
625,P,EKO,G4,SRJN,GRD,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
626,L,EKO,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_CUM,SKS1_SB,SKS2_B,LTW
627,L,EKO,G2,SRJN,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_C,LLW
628,P,EKO,G7,SRJN,PS,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
629,P,EKO,G5,SMTA,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
630,P,EKO,G7,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_B,LTW
631,L,EKO,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
632,P,EKO,G5,LL,PSN,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
633,P,EKO,G4,SRJN,LL,LL,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
634,P,EKO,G2,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
635,P,EKO,G5,SMTA,LL,LL,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
636,P,EKO,G3,SRJN,PNS,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
637,L,EKO,G2,SD,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
638,P,EKO,G2,SMTA,PDG,PSN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LC
639,P,EKO,G4,SMTA,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
640,L,EKO,G4,SRJN,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
641,P,EKO,G5,SMTA,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
642,P,EKO,G7,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
643,P,EKO,G1,LL,BPN,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
644,L,EKO,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
645,P,EKO,G2,SD,PDG,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
646,P,EKO,G3,SMTA,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
647,L,EKO,G5,SRJN,PS,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
648,L,EKO,G4,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
649,L,EKO,G4,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
650,L,EKO,G3,SMP,PDG,PDG,IPS1_KM,IPS2_CUM,SKS1_SB,SKS2_B,LTW
651,L,EKO,G3,SRJN,PDG,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LTW
652,P,EKO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
653,P,EKO,G4,SMTA,LL,ABRI,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
654,L,EKO,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
655,L,EKO,G4,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
656,P,EKO,G3,SRJN,PS,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
657,P,EKO,G2,SMP,BPN,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
658,P,EKO,G4,SMTA,PDG,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
659,L,EKO,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
660,P,EKO,G2,LL,LL,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
661,P,EKO,G7,SRJN,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
662,P,EKO,G2,SMTA,LL,LL,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
663,P,EKO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_B,LTW
664,L,EKO,G3,SRJN,LL,PSN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LTW
665,L,EKO,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
666,P,EKO,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
667,P,EKO,G3,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
668,P,EKO,G2,SD,BPN,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
669,P,EKO,G2,SD,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
670,P,EKO,G4,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
671,P,EKO,G6,SRJN,GRD,PS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
672,P,EKO,G4,SRJN,GRD,LL,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
673,L,EKO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
674,P,EKO,G2,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
675,L,EKO,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
676,P,EKO,G3,SD,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
677,P,EKO,G4,SMTA,PDG,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
678,L,EKO,G4,SRJN,PS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
679,P,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
680,L,EKO,G2,SMTA,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
681,P,EKO,G2,LL,PDG,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
682,P,EKO,G2,LL,PDG,BPN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LTW
683,L,EKO,G7,SMTA,LL,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
684,P,EKO,G5,LL,PSN,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
685,L,EKO,G4,SRJN,GRD,PDG,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_B,LLW
686,P,EKO,G4,SRJN,GRD,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
687,P,EKO,G2,SRJN,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
688,P,EKO,G4,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
689,P,EKO,G3,SD,BPN,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
690,P,EKO,G4,LL,PNS,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
691,P,EKO,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
692,P,KOM,G1,SMTA,LL,PSN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
693,L,KOM,G3,SMP,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
694,P,KOM,G4,SMP,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
695,P,KOM,G5,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
696,P,KOM,G4,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
697,P,KOM,G1,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
698,L,KOM,G3,SMTA,PS,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
699,P,KOM,G3,SRJN,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
700,P,KOM,G2,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
701,P,KOM,G4,SRJN,PS,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
